isbn,title,year_of_publication,image_url_s,image_url_m,image_url_l,author_id,publisher_id,id
0449205436,And I Don't Want to Live This Life,1994,http://images.amazon.com/images/P/0449205436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449205436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449205436.01.LZZZZZZZ.jpg,1255,78,10682
0743439651,Still Waters,2001,http://images.amazon.com/images/P/0743439651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743439651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743439651.01.LZZZZZZZ.jpg,259,56,10683
3453210697,Die Bruderschaft,2003,http://images.amazon.com/images/P/3453210697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453210697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453210697.01.LZZZZZZZ.jpg,5,50,10684
0425155439,The Rapture of Canaan,2003,http://images.amazon.com/images/P/0425155439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425155439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425155439.01.LZZZZZZZ.jpg,864,19,10685
0140187537,The Winter of Our Discontent,1996,http://images.amazon.com/images/P/0140187537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140187537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140187537.01.LZZZZZZZ.jpg,351,25,10686
0752821563,Tara Road,0,http://images.amazon.com/images/P/0752821563.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752821563.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752821563.01.LZZZZZZZ.jpg,23,251,10687
0812570812,Rhapsody : Child of Blood,2000,http://images.amazon.com/images/P/0812570812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812570812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812570812.01.LZZZZZZZ.jpg,2782,44,10688
0671739441,MINE : MINE,1991,http://images.amazon.com/images/P/0671739441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671739441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671739441.01.LZZZZZZZ.jpg,1203,18,10689
0671749609,PERFUME : PERFUME,1991,http://images.amazon.com/images/P/0671749609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671749609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671749609.01.LZZZZZZZ.jpg,540,137,10690
067165831X,Hot Shot,1991,http://images.amazon.com/images/P/067165831X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067165831X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067165831X.01.LZZZZZZZ.jpg,653,18,10691
0671244221,Man's Search for Meaning: An Introduction to Logotherapy,1984,http://images.amazon.com/images/P/0671244221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671244221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671244221.01.LZZZZZZZ.jpg,606,102,10692
155166853X,Parting Gifts,2001,http://images.amazon.com/images/P/155166853X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166853X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166853X.01.LZZZZZZZ.jpg,2611,116,10693
009925672X,Into the Forest,0,http://images.amazon.com/images/P/009925672X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/009925672X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/009925672X.01.LZZZZZZZ.jpg,2232,145,10694
0747546487,Holes,2000,http://images.amazon.com/images/P/0747546487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747546487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747546487.01.LZZZZZZZ.jpg,387,644,10695
0671034677,The Embrace : A True Vampire Story,2000,http://images.amazon.com/images/P/0671034677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671034677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671034677.01.LZZZZZZZ.jpg,2783,18,10696
068815090X,Dead Even,1998,http://images.amazon.com/images/P/068815090X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068815090X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068815090X.01.LZZZZZZZ.jpg,604,15,10697
0671038540,What's Eating Gilbert Grape,1999,http://images.amazon.com/images/P/0671038540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671038540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671038540.01.LZZZZZZZ.jpg,2204,67,10698
0553229869,Osterman Weekend,1982,http://images.amazon.com/images/P/0553229869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553229869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553229869.01.LZZZZZZZ.jpg,533,17,10699
0515123854,Silent Night,1998,http://images.amazon.com/images/P/0515123854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515123854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515123854.01.LZZZZZZZ.jpg,22,55,10700
0380703866,Touch,1988,http://images.amazon.com/images/P/0380703866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380703866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380703866.01.LZZZZZZZ.jpg,182,15,10701
0425192032,Lightning,2003,http://images.amazon.com/images/P/0425192032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192032.01.LZZZZZZZ.jpg,20,19,10702
0345428188,Outfoxed,2000,http://images.amazon.com/images/P/0345428188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345428188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345428188.01.LZZZZZZZ.jpg,677,10,10703
0140046569,Changing Places,1978,http://images.amazon.com/images/P/0140046569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140046569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140046569.01.LZZZZZZZ.jpg,268,25,10704
0440227259,Gallows Hill,1998,http://images.amazon.com/images/P/0440227259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440227259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440227259.01.LZZZZZZZ.jpg,1998,28,10705
0745128327,Men and the Girls,1996,http://images.amazon.com/images/P/0745128327.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0745128327.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0745128327.01.LZZZZZZZ.jpg,1215,645,10706
0688171664,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,1999,http://images.amazon.com/images/P/0688171664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688171664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688171664.01.LZZZZZZZ.jpg,1047,394,10707
055321201X,The Secret Garden,1987,http://images.amazon.com/images/P/055321201X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055321201X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055321201X.01.LZZZZZZZ.jpg,1899,17,10708
0061020664,Wyrd Sisters,2001,http://images.amazon.com/images/P/0061020664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020664.01.LZZZZZZZ.jpg,105,16,10709
0345409272,The Vampire Armand: The Vampire Chronicles,1999,http://images.amazon.com/images/P/0345409272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409272.01.LZZZZZZZ.jpg,169,10,10710
0679435271,A Pirate Looks At Fifty,1998,http://images.amazon.com/images/P/0679435271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679435271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679435271.01.LZZZZZZZ.jpg,1109,12,10711
340412815X,Die BrГѓ?Г‚Вјcken der Freiheit.,1998,http://images.amazon.com/images/P/340412815X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/340412815X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/340412815X.01.LZZZZZZZ.jpg,43,121,10712
2226094458,Le livre du voyage,1997,http://images.amazon.com/images/P/2226094458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2226094458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2226094458.01.LZZZZZZZ.jpg,271,411,10713
0385332777,Move to Strike,2000,http://images.amazon.com/images/P/0385332777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385332777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385332777.01.LZZZZZZZ.jpg,1185,93,10714
0446600733,Impulse,1994,http://images.amazon.com/images/P/0446600733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600733.01.LZZZZZZZ.jpg,2784,32,10715
0451623754,Mythology,1982,http://images.amazon.com/images/P/0451623754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451623754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451623754.01.LZZZZZZZ.jpg,1197,33,10716
006091291x,Goddesses in Everywoman: A New Psychology of Women,1985,http://images.amazon.com/images/P/006091291X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006091291X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006091291X.01.LZZZZZZZ.jpg,2347,39,10717
0345396553,Ilse Witch,2001,http://images.amazon.com/images/P/0345396553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345396553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345396553.01.LZZZZZZZ.jpg,277,48,10718
0380752166,Shadowfires,1987,http://images.amazon.com/images/P/0380752166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380752166.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380752166.01.LZZZZZZZ.jpg,2785,21,10719
0515120723,Undue Influence,1996,http://images.amazon.com/images/P/0515120723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515120723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515120723.01.LZZZZZZZ.jpg,1123,55,10720
1575663236,Finders Keepers,1998,http://images.amazon.com/images/P/1575663236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575663236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575663236.01.LZZZZZZZ.jpg,231,171,10721
0670532576,The Outsiders,1967,http://images.amazon.com/images/P/0670532576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670532576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670532576.01.LZZZZZZZ.jpg,856,576,10722
002411510X,Walden Two,1976,http://images.amazon.com/images/P/002411510X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/002411510X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/002411510X.01.LZZZZZZZ.jpg,2786,646,10723
0439099390,The Secret Garden,1999,http://images.amazon.com/images/P/0439099390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439099390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439099390.01.LZZZZZZZ.jpg,328,100,10724
0671606840,FLOWERS IN ATTIC,1985,http://images.amazon.com/images/P/0671606840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671606840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671606840.01.LZZZZZZZ.jpg,397,18,10725
0590433520,The Adventures of Tom Sawyer,1987,http://images.amazon.com/images/P/0590433520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590433520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590433520.01.LZZZZZZZ.jpg,154,100,10726
0553247409,Anne of Avonlea,1984,http://images.amazon.com/images/P/0553247409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553247409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553247409.01.LZZZZZZZ.jpg,1417,17,10727
044990587X,Dave Barry Turns 40,1991,http://images.amazon.com/images/P/044990587X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044990587X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044990587X.01.LZZZZZZZ.jpg,127,10,10728
0446312193,Unnatural Causes,1996,http://images.amazon.com/images/P/0446312193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446312193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446312193.01.LZZZZZZZ.jpg,899,32,10729
0786889144,Knee Deep in Paradise,1997,http://images.amazon.com/images/P/0786889144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889144.01.LZZZZZZZ.jpg,2393,32,10730
0312876629,Songmaster,2002,http://images.amazon.com/images/P/0312876629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312876629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312876629.01.LZZZZZZZ.jpg,297,61,10731
0345320328,Fahrenheit 451,1979,http://images.amazon.com/images/P/0345320328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.LZZZZZZZ.jpg,79,48,10732
0345295161,Lammas Night,1988,http://images.amazon.com/images/P/0345295161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345295161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345295161.01.LZZZZZZZ.jpg,1728,10,10733
0449240282,The Grass Is Always Greener Over The Septic Tank,1981,http://images.amazon.com/images/P/0449240282.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449240282.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449240282.01.LZZZZZZZ.jpg,286,10,10734
0671835157,The World According to Garp,1979,http://images.amazon.com/images/P/0671835157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671835157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671835157.01.LZZZZZZZ.jpg,137,18,10735
0140328718,James and the Giant Peach,1988,http://images.amazon.com/images/P/0140328718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140328718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140328718.01.LZZZZZZZ.jpg,140,179,10736
0886776066,"To Green Angel Tower, Part 2",1994,http://images.amazon.com/images/P/0886776066.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776066.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776066.01.LZZZZZZZ.jpg,678,164,10737
0671664964,The Hitchhiker's Guide to the Galaxy,1988,http://images.amazon.com/images/P/0671664964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.LZZZZZZZ.jpg,71,18,10738
0886774802,Stone of Farewell,1994,http://images.amazon.com/images/P/0886774802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774802.01.LZZZZZZZ.jpg,678,164,10739
0316107387,Night of the Mary Kay Commandos Featuring Smell O-Toons,1989,http://images.amazon.com/images/P/0316107387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316107387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316107387.01.LZZZZZZZ.jpg,380,14,10740
0399143904,Rainbow Six,1998,http://images.amazon.com/images/P/0399143904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399143904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399143904.01.LZZZZZZZ.jpg,56,88,10741
0688167888,Miss Julia Speaks Her Mind: A Novel,1999,http://images.amazon.com/images/P/0688167888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688167888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688167888.01.LZZZZZZZ.jpg,476,64,10742
1551666944,Into The Fire,2003,http://images.amazon.com/images/P/1551666944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551666944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551666944.01.LZZZZZZZ.jpg,2787,116,10743
0312867131,Calculating God,2000,http://images.amazon.com/images/P/0312867131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312867131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312867131.01.LZZZZZZZ.jpg,742,36,10744
0439321611,Fantastic Beasts and Where to Find Them,2001,http://images.amazon.com/images/P/0439321611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439321611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439321611.01.LZZZZZZZ.jpg,566,100,10745
0439321603,Fantastic Beasts and Where to Find Them,2001,http://images.amazon.com/images/P/0439321603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439321603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439321603.01.LZZZZZZZ.jpg,566,100,10746
0140012133,Three Men in a Boat: To Say Nothing of the Dog!,1978,http://images.amazon.com/images/P/0140012133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140012133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140012133.01.LZZZZZZZ.jpg,2788,25,10747
0739405640,Hinds' Feet on High Places,1993,http://images.amazon.com/images/P/0739405640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0739405640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0739405640.01.LZZZZZZZ.jpg,688,20,10748
0671015575,The Plot Thickens,1997,http://images.amazon.com/images/P/0671015575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671015575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671015575.01.LZZZZZZZ.jpg,19,18,10749
0743219317,Eager to Please,2001,http://images.amazon.com/images/P/0743219317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743219317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743219317.01.LZZZZZZZ.jpg,2789,67,10750
0743504704,The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45,2001,http://images.amazon.com/images/P/0743504704.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743504704.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743504704.01.LZZZZZZZ.jpg,728,3,10751
0553091999,Venus Envy,1993,http://images.amazon.com/images/P/0553091999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553091999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553091999.01.LZZZZZZZ.jpg,677,5,10752
1841950947,Under the Skin,2001,http://images.amazon.com/images/P/1841950947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1841950947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1841950947.01.LZZZZZZZ.jpg,1606,447,10753
1551661705,Guilty Pleasures,1996,http://images.amazon.com/images/P/1551661705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551661705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551661705.01.LZZZZZZZ.jpg,2790,116,10754
3492233139,Die Glut.,2001,http://images.amazon.com/images/P/3492233139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492233139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492233139.01.LZZZZZZZ.jpg,457,51,10755
3596147514,"Gute MГѓ?Г‚В¤dchen kommen in den Himmel, bГѓ?Г‚В¶se Гѓ?Г‚Вјberall hin. Warum Bravsein uns nicht weiterbringt.",2000,http://images.amazon.com/images/P/3596147514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596147514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596147514.01.LZZZZZZZ.jpg,1336,173,10756
3257062001,Witwe fГѓ?Г‚Вјr ein Jahr.,1999,http://images.amazon.com/images/P/3257062001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257062001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257062001.01.LZZZZZZZ.jpg,137,142,10757
3453048547,Rock Star,0,http://images.amazon.com/images/P/3453048547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453048547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453048547.01.LZZZZZZZ.jpg,2791,143,10758
0449221121,Rat Race,1993,http://images.amazon.com/images/P/0449221121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449221121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449221121.01.LZZZZZZZ.jpg,146,78,10759
0553073192,The Deceiver,1991,http://images.amazon.com/images/P/0553073192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553073192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553073192.01.LZZZZZZZ.jpg,910,5,10760
3442437725,Feuer und Stein.,1997,http://images.amazon.com/images/P/3442437725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442437725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442437725.01.LZZZZZZZ.jpg,346,147,10761
0743403452,Absolute Rage,2003,http://images.amazon.com/images/P/0743403452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743403452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743403452.01.LZZZZZZZ.jpg,1242,18,10762
3426618672,Das Druidentor.,2003,http://images.amazon.com/images/P/3426618672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426618672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426618672.01.LZZZZZZZ.jpg,371,647,10763
3442451221,Timeline,2002,http://images.amazon.com/images/P/3442451221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442451221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442451221.01.LZZZZZZZ.jpg,10,50,10764
0449003132,Milk and Honey,1998,http://images.amazon.com/images/P/0449003132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003132.01.LZZZZZZZ.jpg,200,78,10765
2070744833,LA Premiere Gorgee De Biere Et Autres Plaisirs Minuscules,1997,http://images.amazon.com/images/P/2070744833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070744833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070744833.01.LZZZZZZZ.jpg,2792,50,10766
0805210407,The Trial,1995,http://images.amazon.com/images/P/0805210407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805210407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805210407.01.LZZZZZZZ.jpg,1225,446,10767
3518367773,Andorra,0,http://images.amazon.com/images/P/3518367773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3518367773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3518367773.01.LZZZZZZZ.jpg,483,50,10768
3518396315,"Endlich Nichtleser: Die beste Methode, mit dem Lesen fГѓВјr immer aufzuhГѓВ¶ren",2000,http://images.amazon.com/images/P/3518396315.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3518396315.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3518396315.01.LZZZZZZZ.jpg,2793,278,10769
0553264877,Smiley's People,1994,http://images.amazon.com/images/P/0553264877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553264877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553264877.01.LZZZZZZZ.jpg,177,17,10770
0440234697,The First Billion,2003,http://images.amazon.com/images/P/0440234697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234697.01.LZZZZZZZ.jpg,1566,5,10771
0394520874,Rabbit Is Rich,1981,http://images.amazon.com/images/P/0394520874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394520874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394520874.01.LZZZZZZZ.jpg,544,13,10772
0670874787,On the Road,1997,http://images.amazon.com/images/P/0670874787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670874787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670874787.01.LZZZZZZZ.jpg,238,71,10773
0671727079,Winter's Tale,1990,http://images.amazon.com/images/P/0671727079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671727079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671727079.01.LZZZZZZZ.jpg,25,137,10774
0688082742,Four Arguments for the Elimination of Television,1978,http://images.amazon.com/images/P/0688082742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688082742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688082742.01.LZZZZZZZ.jpg,2794,39,10775
0871136112,"All the Trouble in the World: The Lighter Side of Overpopulation, Famine, Ecological Disaster, Ethnic Hatred, Plague, and Poverty",1995,http://images.amazon.com/images/P/0871136112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871136112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871136112.01.LZZZZZZZ.jpg,945,129,10776
0060391499,Polaroids from the Dead,1996,http://images.amazon.com/images/P/0060391499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060391499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060391499.01.LZZZZZZZ.jpg,747,15,10777
0743214927,The Cheese Monkeys : A Novel in Two Semesters,2001,http://images.amazon.com/images/P/0743214927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743214927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743214927.01.LZZZZZZZ.jpg,706,11,10778
3442456541,Mondlaub.,2003,http://images.amazon.com/images/P/3442456541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442456541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442456541.01.LZZZZZZZ.jpg,1421,147,10779
3492041620,Die Glut.,1999,http://images.amazon.com/images/P/3492041620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492041620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492041620.01.LZZZZZZZ.jpg,457,51,10780
3453872592,Nichts als die Wahrheit.,2003,http://images.amazon.com/images/P/3453872592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453872592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453872592.01.LZZZZZZZ.jpg,2795,143,10781
0395488893,In the Lake of the Woods,1994,http://images.amazon.com/images/P/0395488893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395488893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395488893.01.LZZZZZZZ.jpg,884,91,10782
0451177800,Jazz,1993,http://images.amazon.com/images/P/0451177800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451177800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451177800.01.LZZZZZZZ.jpg,6,227,10783
0156027348,Odd Girl Out: The Hidden Culture of Aggression in Girls,2003,http://images.amazon.com/images/P/0156027348.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156027348.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156027348.01.LZZZZZZZ.jpg,1836,92,10784
0805073337,What Was She Thinking?: Notes on a Scandal: A Novel,2003,http://images.amazon.com/images/P/0805073337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805073337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805073337.01.LZZZZZZZ.jpg,2796,303,10785
0451142497,When the Bough Breaks,1986,http://images.amazon.com/images/P/0451142497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451142497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451142497.01.LZZZZZZZ.jpg,519,33,10786
